


addresses
Schmitt D., Institut für Geowissenschaften, Johann Wolfgang Goethe-Universität, Altenhöferallee 1, Frankfurt am Main, 60438, Germany; Gischler E., Institut für Geowissenschaften, Johann Wolfgang Goethe-Universität, Altenhöferallee 1, Frankfurt am Main, 60438, Germany; Birgel D., Institut für Geologie, Zentrum für Erdsystemforschung und Nachhaltigkeit, Universität Hamburg, Bundesstraße 55, Hamburg, 20146, Germany; Peckmann J., Institut für Geologie, Zentrum für Erdsystemforschung und Nachhaltigkeit, Universität Hamburg, Bundesstraße 55, Hamburg, 20146, Germany; Anselmetti F.S., Institut für Geologie & Oeschger Centre for Climate Change Research, Universität Bern, Baltzerstraße 1+3, Bern, 3012, Switzerland; Vogel H., Institut für Geologie & Oeschger Centre for Climate Change Research, Universität Bern, Baltzerstraße 1+3, Bern, 3012, Switzerland
Carvalho Macedo Coelho Netto L., Columbia University, GSAPP, New York, NY, United States; Katkhuda Y., Columbia University, GSAPP, New York, NY, United States; Joseph Dye S., Columbia University, GSAPP, New York, NY, United States; Figueiredo Chagas G., Columbia University, GSAPP, New York, NY, United States
Ruben Z., Texas A&M University-Corpus Christi, Center for Water Supply Studies, United States; Murgulet D., Texas A&M University-Corpus Christi, Center for Water Supply Studies, United States; Lopez C.V., Texas A&M University-Corpus Christi, Center for Water Supply Studies, United States; Marino-Tapia I., Escuela Nacional de Estudios Superiores unidad Mérida, Universidad Nacional Autónoma de México, United States; Valle-Levinson A., University of Florida, Gainesville, United States; Matthews K.E., Texas A&M University-Corpus Christi, Center for Water Supply Studies, United States
Sabbagh S.M., Department of Natural Resource Sciences, Faculty of Agricultural and Environmental Sciences, McGill University, Montréal, H3A 0G4, QC, Canada; Hickey G.M., Department of Natural Resource Sciences, Faculty of Agricultural and Environmental Sciences, McGill University, Montréal, H3A 0G4, QC, Canada
Blanco-Parra M.P., División de Desarrollo Sustentable, Universidad Autónoma del Estado de Quintana Roo, Quintana Roo, Chetumal, Mexico, Programa Investigadores e Investigadoras por México, Consejo Nacional de Ciencia y Tecnología, Ciudad de México, Mexico, Fundación Internacional para la Naturaleza y la Sustentabilidad (FINS), Quintana Roo, Chetumal, Mexico; Sandoval-Laurrabaquio-Alvarado N., Posgrado en Ciencias del Mar y Limnología, UNAM, Ciudad de México, Mexico, Takata Centro de Investigación A. C, Mahahual, Mexico; Díaz-Jaimes P., Unidad Académica de Ecología y Biodiversidad Acuática, Instituto de Ciencias del Mar y Limnología, UNAM, Ciudad de México, Mexico; Niño-Torres C.A., División de Desarrollo Sustentable, Universidad Autónoma del Estado de Quintana Roo, Quintana Roo, Chetumal, Mexico, Fundación Internacional para la Naturaleza y la Sustentabilidad (FINS), Quintana Roo, Chetumal, Mexico
Pérez-Pech W.A., El Colegio de la Frontera Sur-Unidad Chetumal, Departamento de Ecología y Sistemática, Av. Centenario km 5.5, Chetumal Quintana Roo, Mexico; de Jesús-Navarrate A., El Colegio de la Frontera Sur-Unidad Chetumal, Departamento de Ecología y Sistemática, Av. Centenario km 5.5, Chetumal Quintana Roo, Mexico; Demilio E., Ryan Institute, National University of Ireland Galway, University Road, Galway, Ireland; Anguas-Escalante A., El Colegio de la Frontera Sur-Unidad Chetumal, Departamento de Ecología y Sistemática, Av. Centenario km 5.5, Chetumal Quintana Roo, Mexico; Hansen J.G., Natural History Museum of Denmark, Department of Biology, University of Copenhagen, Universitetsparken 15, Copenhagen, DK-2100, Denmark
Castillo-Estrada G., Posgrado en Ciencias Del Mar y Limnologiá, Universidad Nacional Autónoma de México, Ciudad Universitaria 3000, Coyoacán, 04510, Mexico, El Colegio de la Frontera sur (CONACyT), Laboratorio de Pesqueriás Artesanales, Ciudad Industrial, Av. Rancho Polígono 2A, Lerma, Campeche, 24500, Mexico; De Silva-Dávila R., Departamento de Plancton y Ecologiá Marina, Instituto Politécnico Nacional, Centro Interdisciplinario de Ciencias Marinas, Av. IPN s/n, Fracc. Playa Palo de Sta. Rita, Baja California Sur, La Paz, 23096, Mexico; Carrillo L., Departamento de Sistemática y Ecologiá Acuática, El Colegio de la Frontera sur (CONACyT), Av. Centenario km 5.5, Col. Pacto Obrero, Chetumal, Quintana Roo, 77014, Mexico; Vásquez-Yeomans L., Departamento de Sistemática y Ecologiá Acuática, El Colegio de la Frontera sur (CONACyT), Av. Centenario km 5.5, Col. Pacto Obrero, Chetumal, Quintana Roo, 77014, Mexico; Silva-Segundo C.A., Departamento de Ingenieriá en Pesqueriás, Universidad Autónoma de Baja California sur, Sur Km 5.5, La Paz B.C.S, 23080, Mexico; Avilés-Diáz L., El Colegio de la Frontera sur (CONACyT), Laboratorio de Pesqueriás Artesanales, Ciudad Industrial, Av. Rancho Polígono 2A, Lerma, Campeche, 24500, Mexico; Markaida U., Posgrado en Ciencias Del Mar y Limnologiá, Universidad Nacional Autónoma de México, Ciudad Universitaria 3000, Coyoacán, 04510, Mexico, El Colegio de la Frontera sur (CONACyT), Laboratorio de Pesqueriás Artesanales, Ciudad Industrial, Av. Rancho Polígono 2A, Lerma, Campeche, 24500, Mexico
Bove C.B., Environment, Ecology, and Energy Program, University of North Carolina at Chapel Hill, Chapel Hill, NC, United States; Ries J.B., Department of Marine and Environmental Sciences, Northeastern University, Nahant, MA, United States; Davies S.W., Department of Marine Sciences, University of North Carolina at Chapel Hill, Chapel Hill, NC, United States, Department of Biology, Boston University, Boston, MA, United States; Westfield I.T., Department of Marine and Environmental Sciences, Northeastern University, Nahant, MA, United States; Umbanhowar J., Environment, Ecology, and Energy Program, University of North Carolina at Chapel Hill, Chapel Hill, NC, United States, Department of Biology, University of North Carolina at Chapel Hill, Chapel Hill, NC, United States; Castillo K.D., Environment, Ecology, and Energy Program, University of North Carolina at Chapel Hill, Chapel Hill, NC, United States, Department of Marine Sciences, University of North Carolina at Chapel Hill, Chapel Hill, NC, United States
Palomino-Alvarez L.A., Posgrado en Ciencias del Mar y Limnología, Universidad Nacional Autónoma de México, Av. Ciudad Universitaria 3000, Coyoacán, Ciudad de México, 04510, Mexico, Unidad Multidisciplinaria de Docencia e Investigación Sisal (UMDI-Sisal), Facultad de Ciencias, Universidad Nacional Autónoma de México (FC, UNAM), Sisal, 97356, Mexico; Vital X.G., Unidad Multidisciplinaria de Docencia e Investigación Sisal (UMDI-Sisal), Facultad de Ciencias, Universidad Nacional Autónoma de México (FC, UNAM), Sisal, 97356, Mexico, Posgrado en Ciencias Biológicas, Unidad de Posgrado, Edificio D, 1◦Piso, Circuito de Posgrados, Ciudad Universitaria, Ciudad de México, 04510, Mexico; Castillo-Cupul R.E., KALANBIO A. C, Research for Conservation, Calle 27 #76 int.4, Mérida, 97125, Mexico; Suárez-Mozo N.Y., Posgrado en Ciencias del Mar y Limnología, Universidad Nacional Autónoma de México, Av. Ciudad Universitaria 3000, Coyoacán, Ciudad de México, 04510, Mexico, Unidad Multidisciplinaria de Docencia e Investigación Sisal (UMDI-Sisal), Facultad de Ciencias, Universidad Nacional Autónoma de México (FC, UNAM), Sisal, 97356, Mexico; Ugalde D., Posgrado en Ciencias del Mar y Limnología, Universidad Nacional Autónoma de México, Av. Ciudad Universitaria 3000, Coyoacán, Ciudad de México, 04510, Mexico, Unidad Multidisciplinaria de Docencia e Investigación Sisal (UMDI-Sisal), Facultad de Ciencias, Universidad Nacional Autónoma de México (FC, UNAM), Sisal, 97356, Mexico; Cervantes-Campero G., Unidad Multidisciplinaria de Docencia e Investigación Sisal (UMDI-Sisal), Facultad de Ciencias, Universidad Nacional Autónoma de México (FC, UNAM), Sisal, 97356, Mexico; Muciño-Reyes M.R., Unidad Multidisciplinaria de Docencia e Investigación Sisal (UMDI-Sisal), Facultad de Ciencias, Universidad Nacional Autónoma de México (FC, UNAM), Sisal, 97356, Mexico, Posgrado en Ciencias Biológicas, Unidad de Posgrado, Edificio D, 1◦Piso, Circuito de Posgrados, Ciudad Universitaria, Ciudad de México, 04510, Mexico; Homá-Canché P., KALANBIO A. C, Research for Conservation, Calle 27 #76 int.4, Mérida, 97125, Mexico; Hernández-Díaz Y.Q., Unidad Multidisciplinaria de Docencia e Investigación Sisal (UMDI-Sisal), Facultad de Ciencias, Universidad Nacional Autónoma de México (FC, UNAM), Sisal, 97356, Mexico; Sotelo-Casas R., Unidad Multidisciplinaria de Docencia e Investigación Sisal (UMDI-Sisal), Facultad de Ciencias, Universidad Nacional Autónoma de México (FC, UNAM), Sisal, 97356, Mexico; García-González M., Posgrado en Ciencias del Mar y Limnología, Universidad Nacional Autónoma de México, Av. Ciudad Universitaria 3000, Coyoacán, Ciudad de México, 04510, Mexico, Unidad Multidisciplinaria de Docencia e Investigación Sisal (UMDI-Sisal), Facultad de Ciencias, Universidad Nacional Autónoma de México (FC, UNAM), Sisal, 97356, Mexico; Avedaño-Peláez Y.A., Laboratorio de Sistemática de Invertebrados Marinos, Universidad del Mar, Campus Puerto Ángel, Oaxaca, 70902, Mexico; Hernández-González A., Posgrado en Ciencias del Mar y Limnología, Universidad Nacional Autónoma de México, Av. Ciudad Universitaria 3000, Coyoacán, Ciudad de México, 04510, Mexico, Unidad Multidisciplinaria de Docencia e Investigación Sisal (UMDI-Sisal), Facultad de Ciencias, Universidad Nacional Autónoma de México (FC, UNAM), Sisal, 97356, Mexico; Paz-Ríos C.E., Instituto de Ecología, Pesquerías y Oceanografía del Golfo de México, Universidad Autónoma de Campeche (EPOMEX-UAC), Campus VI, Campeche, 24029, Mexico; Lizaola-Guillermo J.M., Departamento de Biología Marina, Facultad de Medicina Veterinaria y Zootecnia, Universidad Autónoma de Yucatán, Km. 15.5 Carretera a Xmatkuil, Apartado Postal 116, Mérida, 97315, Mexico; García-Venegas M., Departamento de Biología Marina, Facultad de Medicina Veterinaria y Zootecnia, Universidad Autónoma de Yucatán, Km. 15.5 Carretera a Xmatkuil, Apartado Postal 116, Mérida, 97315, Mexico; Dávila-Jiménez Y., Unidad Multidisciplinaria de Docencia e Investigación Sisal (UMDI-Sisal), Facultad de Ciencias, Universidad Nacional Autónoma de México (FC, UNAM), Sisal, 97356, Mexico; Ortigosa D., Colección Nacional de Moluscos, Instituto de Biología, Universidad Nacional Autónoma de México, Ciudad Universitaria, Apartado Postal 70-153, Ciudad de México, 04510, Mexico; Hidalgo G., Laboratorio Nacional de Resiliencia Costera (LANRESC), Laboratorios Nacionales, CONACYT, Sisal, 97356, Mexico, Centro del Cambio Global y la Sustentabilidad A.C., Villahermosa, 86080, Mexico; Tello-Musi J.L., Laboratorio de Zoología UNAM, FES Iztacala, Avenida de los Barrios No. 1, Colonia Los Reyes Ixtacala, Tlalnepantla, 54090, Mexico; Rivera-Higueras M., Marine Science Institute, The University of Texas, 750 Channel View Drive, Port Aransas, 78373, TX, United States; Mendoza R.M., Facultad de Ciencias, Universidad Católica de la Santísima Concepción, Alonso de Ribera, Concepción, 2850, Chile; Wicksten M.K., Department of Biology, Texas A&M University, College Station, 77843-3258, TX, United States; Rocha R.M., Zoology Department, Universidade Federal do Paraná, UFPR, CP 19020, Curitiba, 81531-980, Brazil; Vieira L., Centro de Biociências, Laboratório de Estudos de Bryozoa (LAEBry), Departamento de Zoologia, Universidade Federal de Pernambuco, Recife, 50670-901, Brazil; Mendoza-Garfias M.B., Laboratorio de Microscopía y Fotografía de la Biodiversidad 1 LaNaBio, IBUNAM, Ciudad de México, 04510, Mexico; Simões N., Unidad Multidisciplinaria de Docencia e Investigación Sisal (UMDI-Sisal), Facultad de Ciencias, Universidad Nacional Autónoma de México (FC, UNAM), Sisal, 97356, Mexico, Laboratorio Nacional de Resiliencia Costera (LANRESC), Laboratorios Nacionales, CONACYT, Sisal, 97356, Mexico, International Chair for Coastal and Marine Studies, Harte Research Institute for Gulf of Mexico Studies, Texas A and M University-Corpus Christi, Corpus Christi, 78412, TX, United States; Guerra-Castro E.J., Laboratorio Nacional de Resiliencia Costera (LANRESC), Laboratorios Nacionales, CONACYT, Sisal, 97356, Mexico, Departamento de Sistemas y Procesos Naturales, Escuela Nacional de Estudios Superiores Unidad Mérida, Universidad Nacional Autónoma de México, Mérida, 97357, Mexico
Cuevas E., Laboratorio de Percepción Remota y SIG, Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional, Departamento de Recursos del Mar, Mérida, Mexico, Departamento de Recursos del Mar, CONACYT - Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional, Mérida, Mexico, Recursos del Mar, CONACYT – Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional, Mérida, Mexico; Liceaga-Correa M.D.L.A., Laboratorio de Percepción Remota y SIG, Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional, Departamento de Recursos del Mar, Mérida, Mexico; Uribe-Martínez A., Laboratorio de Percepción Remota y SIG, Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional, Departamento de Recursos del Mar, Mérida, Mexico, Harte Research Institute, Texas A&M University, United States, Kalanbio, A.C, Mérida, Mexico; Gallegos-Fernández S.A., Laboratorio de Percepción Remota y SIG, Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional, Departamento de Recursos del Mar, Mérida, Mexico, Posgrado en Ciencias en Restauración Ecológica, Universidad Autónoma del Carmen, Cd. del Carmen, Mexico; Moncada-Gavilán F., Programa de Tortugas Marinas, Centro de Investigaciones Pesqueras, La Habana, Cuba; González-Díaz-Mirón R.J., Aquarium del Puerto de Veracruz, Veracruz, Mexico; López-Castro M.C., Programa de Conservación de Tortugas Marinas, Pronatura Península de Yucatán, A. C, Mérida, Mexico; Guzmán-Hernández V., Área de Protección de Flora y Fauna, Laguna de Términos-Comisión Nacional de Áreas Naturales Protegidas, Cd. del Carmen, Mexico; López M., Área de Protección de Flora y Fauna, Laguna de Términos-Comisión Nacional de Áreas Naturales Protegidas, Cd. del Carmen, Mexico
